ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
MASK_RB_ANT_900ML,MASQUE RB ANTICHUTE 900ML-6192488204767,RENEE BLANCHE,0%SSP,2026,8946.009666666667,8565.004917799999,4781.702999999747,,,5453.441070000002,6936.539663616603,"[2021, 2022, 2023, 2024, 2025]","[7968.647, 16800.539, 15478.18, 8447.664999999999, 2912.1839999999997]",10321.443000000001,16800.539,2912.1839999999997,5148.095442090522,-63.454473513508624,5
