ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
HZT/7.64,TEINT IALO 7.64 100ML,H. ZONE,IALO,2026,2751.535,2638.14757411,3365.8772666666773,3274.693518561696,2151.711511690633,3189.157289999996,2895.1870268381676,"[2020, 2021, 2022, 2023, 2024, 2025]","[1398.565, 3587.642, 2178.397, 1710.3600000000001, 3268.673, 3275.572]",2569.8681666666666,3587.642,1398.565,845.1986691927164,134.20949330206318,6
