ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
SHAM_RB_PUR_500ML,SHAMPOING RB PURIFIANT 500ML-6192488204880,RENEE BLANCHE,0%SSP,2026,53626.201,38935.0882592,69296.29830000177,,,47121.14561000001,52244.68329230044,"[2021, 2022, 2023, 2024, 2025]","[7537.214, 32007.382, 56501.880000000005, 64299.441, 40077.282]",40084.639800000004,64299.441,7537.214,19902.05741551061,431.72540941520305,5
