ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
KP0092,CADIVEU ESSENTIALS - HAIR REMEDY -KIT HOME CARE ,CADIVEU,SOINS CAPILLAIRES,2026,4316.527,2844.6882,15355.318000001833,,,6082.733560000001,7149.816690000458,"[2024, 2025]","[636.93, 7996.124]",4316.527,7996.124,636.93,3679.597,1155.4164507873706,2
