ref_article,designation,marque,famille,next_year,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,avg_forecast,historical_years,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points
RBOR,RB OIL REPLACEMENT 250 ML-6192488205917,RENEE BLANCHE,MASS MARKET,2026,23297.727666666662,21739.036792,17804.798500000034,,,17471.47957000001,20078.260632166675,"[2022, 2023, 2024, 2025]","[21940.747, 23949.913, 34336.195999999996, 11607.074]",22958.4825,34336.195999999996,11607.074,8067.303753520207,-47.09809105405572,4
