ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
6192488209304,KIT SO NATURAL RB S/A 7.13,RENEE BLANCHE,MASS MARKET,yearly,2026,11801.174916666663,"['2024', '2025']","[16508.609, 8438.722]",12473.6655,16508.609,8438.722,4034.9435000000003,-48.882901036665174,2,12473.6655,12392.966629999997,10536.89261999999,,"{""MAE"": 8069.887000000001, ""MSE"": 65123076.19276901, ""RMSE"": 8069.887000000001, ""MAPE"": 95.62925523556767, ""R2"": NaN}","{""MAE"": 1936.772879999994, ""MSE"": 3777138.4191805776, ""RMSE"": 1943.4861510133221, ""MAPE"": 17.808922294656902, ""R2"": 0.7680000000000016}"
