ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,prophet_metrics,xgb_metrics
IATCRS500,IALO THERAPY COLOR RESIST SHAMPOO 500 ML,H. ZONE,IALO,yearly,2026,2416.015304173333,"['2022', '2023', '2024', '2025']","[12402.391, 12968.529, 3532.813, 40.567]",7236.075,12968.529,40.567,5591.094139179737,-99.67290984456143,4,5513.969666666667,4852.2883942,0.0,0.0,1713.8184599999981,"{""MAE"": 9594.010666666667, ""MSE"": 92045040.67211379, ""RMSE"": 9594.010666666667, ""MAPE"": 23649.790880929493, ""R2"": NaN}","{""MAE"": 6475.132326666666, ""MSE"": 59486954.9003583, ""RMSE"": 7712.778675701663, ""MAPE"": 8155.569329120823, ""R2"": -0.9950110211440237}","{""MAE"": 6309.790229806255, ""MSE"": 62586913.07723274, ""RMSE"": 7911.189106400677, ""MAPE"": 1403.8425667394893, ""R2"": -1.0021191626290795}","{""MAE"": 1662.0357832889842, ""MSE"": 4138491.8918780466, ""RMSE"": 2034.3283638287223, ""MAPE"": 26.21329024173842, ""R2"": 0.8676120371859621}","{""MAE"": 1403.6298000000047, ""MSE"": 2429605.5193901258, ""RMSE"": 1558.7191919618253, ""MAPE"": 1051.0353926169414, ""R2"": 0.9222783241921887}"
