ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,prophet_metrics,xgb_metrics
RB_SHAMPO_PROT_1L,SHAMPOING RB PROTECTEUR 1L-6192488204910,RENEE BLANCHE,0%SSP,yearly,2026,14132.33335409523,"['2021', '2022', '2023', '2024', '2025']","[8938.122, 17959.984, 20157.293999999998, 11099.955, 12689.698]",14169.0106,20157.293999999998,8938.122,4223.758539221748,41.97275445557804,5,14648.982333333333,12973.512729659999,13107.617985285207,17011.154032197606,12920.399690000002,"{""MAE"": 4150.612333333332, ""MSE"": 17416430.349974766, ""RMSE"": 4173.299695681436, ""MAPE"": 35.29602116185877, ""R2"": -26.565463284581977}","{""MAE"": 5303.049688499999, ""MSE"": 40948707.81494757, ""RMSE"": 6399.117737231248, ""MAPE"": 31.235779415330345, ""R2"": -1.9781995746753869}","{""MAE"": 5892.52194706187, ""MSE"": 46801249.42481007, ""RMSE"": 6841.143868156119, ""MAPE"": 51.302101978597726, ""R2"": -1.6233683928365163}","{""MAE"": 3578.089605194515, ""MSE"": 16189694.726060297, ""RMSE"": 4023.641972897228, ""MAPE"": 27.31397318290466, ""R2"": 0.09251282912323677}","{""MAE"": 1799.071035999999, ""MSE"": 4140777.7778657624, ""RMSE"": 2034.8901144449453, ""MAPE"": 14.794712403258945, ""R2"": 0.7678953942957272}"
