ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,prophet_metrics,xgb_metrics
HZTT5.3,TEINT HZ TRESOR SA 5.3,H. ZONE,TRESOR,yearly,2026,5554.205855782045,"['2021', '2022', '2023', '2024', '2025']","[5479.309, 6773.783, 6163.917, 6285.275, 4982.458]",5936.948399999999,6773.783,4982.458,631.4466022610624,-9.067767486739669,5,5810.549999999999,5508.079117419999,4640.141720076796,6385.567561413431,5426.69088,"{""MAE"": 785.7361666666661, ""MSE"": 1026295.7440587219, ""RMSE"": 1013.0625568338423, ""MAPE"": 15.465789698624485, ""R2"": -1.418609116271865}","{""MAE"": 748.0450044999998, ""MSE"": 755546.5163247209, ""RMSE"": 869.2217877646193, ""MAPE"": 12.669088817632243, ""R2"": -0.745080611592589}","{""MAE"": 1727.9951612984319, ""MSE"": 6627863.991043022, ""RMSE"": 2574.463825934057, ""MAPE"": 31.09101979928773, ""R2"": -15.622652515633568}","{""MAE"": 260.261781634215, ""MSE"": 121551.87521596039, ""RMSE"": 348.64290501308125, ""MAPE"": 4.1819901412319105, ""R2"": 0.6951484540013027}","{""MAE"": 288.6326839999989, ""MSE"": 98709.3724589477, ""RMSE"": 314.18047752676756, ""MAPE"": 5.041449403853452, ""R2"": 0.7524373462342089}"
