ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,prophet_metrics,xgb_metrics
REV150V20,REVELATEUR 20V 150ML,H. ZONE,TRESOR,yearly,2026,101394.43062325507,"['2021', '2022', '2023', '2024', '2025']","[1239.633, 41850.642, 95342.487, 109754.97200000001, 80473.91100000001]",65732.329,109754.97200000001,1239.633,39399.7756457255,6391.752881699665,5,95190.45666666667,70209.26426786999,64517.43005816332,188992.49093357532,88062.51119000006,"{""MAE"": 32726.42033333334, ""MSE"": 2024858430.1972864, ""RMSE"": 44998.42697469864, ""MAPE"": 30.123059657600614, ""R2"": -8.446719870988742}","{""MAE"": 53808.747461750005, ""MSE"": 3486961135.1947975, ""RMSE"": 59050.49648559102, ""MAPE"": 68.59223542125066, ""R2"": -4.442898139612426}","{""MAE"": 24881.87293787035, ""MSE"": 835230336.3575239, ""RMSE"": 28900.351837953876, ""MAPE"": 57.57827590797857, ""R2"": 0.46195479882603707}","{""MAE"": 5545.131769602929, ""MSE"": 56234583.27775349, ""RMSE"": 7498.972148084928, ""MAPE"": 61.57020850283303, ""R2"": 0.9637743669553912}","{""MAE"": 9947.312004000036, ""MSE"": 111167224.90200981, ""RMSE"": 10543.586908733185, ""MAPE"": 261.772575792533, ""R2"": 0.9283874288532189}"
