ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,xgb_metrics
RBSA7.34,TEINT RB SANS AMONIAQUE 60ML 7.34,RENEE BLANCHE,COLORATION SANS AMMONIAQUE,yearly,2026,826.7706060753176,"['2022', '2023', '2024', '2025']","[2285.843, 1928.769, 1227.603, 570.133]",1503.087,2285.843,570.133,659.5844754525382,-75.05808579154386,4,1242.1683333333333,1218.5267053999999,36.50646556793549,809.8809200000012,"{""MAE"": 1243.9386666666667, ""MSE"": 1547383.4064284444, ""RMSE"": 1243.9386666666667, ""MAPE"": 218.18394421418628, ""R2"": NaN}","{""MAE"": 877.1480866666666, ""MSE"": 927707.9946162971, ""RMSE"": 963.1759935838813, ""MAPE"": 109.36202923203994, ""R2"": -2.0144396849176527}","{""MAE"": 863.0538237644275, ""MSE"": 1461627.797291271, ""RMSE"": 1208.9779970252853, ""MAPE"": 45.893240848521295, ""R2"": -2.3596647562066138}","{""MAE"": 152.60841000000113, ""MSE"": 28419.604816956882, ""RMSE"": 168.58115202168028, ""MAPE"": 16.1246619690969, ""R2"": 0.9346753360425981}"
