ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,xgb_metrics
HZTI/10.00,TEINT IALO 10.00 100ML,H. ZONE,IALO,yearly,2026,7239.332015117565,"['2020', '2021', '2022', '2023', '2024', '2025']","[4577.97, 5944.062, 8235.69, 8194.245, 7349.767, 7171.719]",6912.242166666667,8235.69,4577.97,1293.5739266499122,56.657186482218094,6,7571.910333333333,7012.696142831999,7090.749164304925,7281.972420000002,"{""MAE"": 934.9171111111115, ""MSE"": 1450532.1481337042, ""RMSE"": 1204.3804000952955, ""MAPE"": 11.897827692552003, ""R2"": -6.2915343266431325}","{""MAE"": 1577.7156598400002, ""MSE"": 3603601.616421096, ""RMSE"": 1898.3154680982548, ""MAPE"": 20.790560944384534, ""R2"": -4.145930462646602}","{""MAE"": 1428.5605751132068, ""MSE"": 4281571.618646565, ""RMSE"": 2069.1958869683085, ""MAPE"": 25.184606872915634, ""R2"": -1.5587078781113672}","{""MAE"": 329.8428450000024, ""MSE"": 170931.6126539952, ""RMSE"": 413.43876530145934, ""MAPE"": 5.1697321414000195, ""R2"": 0.8978496442728402}"
