ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
KP0092,CADIVEU ESSENTIALS - HAIR REMEDY -KIT HOME CARE ,CADIVEU,SOINS CAPILLAIRES,yearly,2026,7536.174375000459,"[""2024"", ""2025""]","[636.93, 7996.124]",4316.527,7996.124,636.93,3679.597,1155.4164507873706,2,4316.527,4390.11894,15355.318000001833,6082.733560000001,,"{""MAE"": 7359.1939999999995, ""MSE"": 54157736.32963599, ""RMSE"": 7359.1939999999995, ""MAPE"": 92.03451572286772, ""R2"": NaN}","{""MAE"": 1.6318040252372157e-09, ""MSE"": 2.66729109263329e-18, ""RMSE"": 1.633184341289522e-09, ""MAPE"": 1.3345268991243678e-10, ""R2"": 1.0}","{""MAE"": 1766.206559999998, ""MSE"": 3141148.7071188814, ""RMSE"": 1772.3286114936138, ""MAPE"": 139.06029663058334, ""R2"": 0.7680000000000005}"
