ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
6192488209243,KIT SO NATURAL RB S/A 9.0,RENEE BLANCHE,MASS MARKET,yearly,2026,10322.12866666667,"['2024', '2025']","[15996.933, 6268.697]",11132.815,15996.933,6268.697,4864.118,-60.813132117262725,2,11132.815,11035.53264,8798.038360000006,,"{""MAE"": 9728.236, ""MSE"": 94638575.67169602, ""RMSE"": 9728.236, ""MAPE"": 155.18752940204322, ""R2"": NaN}","{""MAE"": 2334.776640000012, ""MSE"": 5489037.388958421, ""RMSE"": 2342.869477576252, ""MAPE"": 26.86382335516462, ""R2"": 0.7679999999999978}"
