ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,prophet_metrics,xgb_metrics
RBOR,RB OIL REPLACEMENT 250 ML-6192488205917,RENEE BLANCHE,MASS MARKET,yearly,2026,24763.969616464055,"['2022', '2023', '2024', '2025']","[21940.747, 23949.913, 34336.195999999996, 11607.074]",22958.4825,34336.195999999996,11607.074,8067.303753520207,-47.09809105405572,4,23297.727666666662,18699.4479544,18260.14568699855,46091.04720425507,17471.47957000001,"{""MAE"": 15135.211333333333, ""MSE"": 229074622.10466176, ""RMSE"": 15135.211333333333, ""MAPE"": 130.39644042360143, ""R2"": NaN}","{""MAE"": 9425.365919999998, ""MSE"": 117535970.21273357, ""RMSE"": 10841.400749567998, ""MAPE"": 55.81188559921596, ""R2"": -0.3617122367358514}","{""MAE"": 15245.069069924153, ""MSE"": 264912165.71380642, ""RMSE"": 16276.122563860425, ""MAPE"": 84.14104807805387, ""R2"": -3.0704749286704347}","{""MAE"": 1365.831039454155, ""MSE"": 2790104.5211561215, ""RMSE"": 1670.360596145671, ""MAPE"": 5.405958710156949, ""R2"": 0.957128996053713}","{""MAE"": 2763.1410599999926, ""MSE"": 12856352.185330356, ""RMSE"": 3585.5755723914613, ""MAPE"": 16.919675301653676, ""R2"": 0.802457319755258}"
