ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
SERUM_RB_500ML,SERUM RB 500ML ,RENEE BLANCHE,0%SSP,yearly,2023,11250.504249999896,"[""2021"", ""2022""]","[9087.808, 11394.684000000001]",10241.246000000001,11394.684000000001,9087.808,1153.438,25.384295090741354,2,10241.246000000001,10264.314760000001,13701.55999999959,10794.896239999998,,"{""MAE"": 2306.876, ""MSE"": 5321676.879376001, ""RMSE"": 2306.876, ""MAPE"": 20.24519504007307, ""R2"": NaN}","{""MAE"": 2.7466739993542433e-10, ""MSE"": 8.214234354896586e-20, ""RMSE"": 2.8660485611546406e-10, ""MAPE"": 2.6252548534236694e-12, ""R2"": 1.0}","{""MAE"": 553.6502399999963, ""MSE"": 308657.25900380453, ""RMSE"": 555.569310710918, ""MAPE"": 5.424147815191003, ""R2"": 0.7680000000000027}"
