ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,prophet_metrics,xgb_metrics
IATS50,IALO THERAPY SERUM 50ML,H. ZONE,IALO,yearly,2026,3550.57515404654,"['2022', '2023', '2024', '2025']","[5419.316, 7118.07, 5314.581, 1880.469]",4933.1089999999995,7118.07,1880.469,1902.273881092967,-65.30062096397405,4,4771.04,3773.9097715999987,538.3970387470185,5666.923249885679,3002.605710000004,"{""MAE"": 4070.1866666666656, ""MSE"": 16566419.501511103, ""RMSE"": 4070.1866666666656, ""MAPE"": 216.44529458697087, ""R2"": NaN}","{""MAE"": 2059.093346666666, ""MSE"": 6064991.582424551, ""RMSE"": 2462.7203622061015, ""MAPE"": 80.30490381332287, ""R2"": -0.28501144174853255}","{""MAE"": 2675.4211109601374, ""MSE"": 10728330.410638902, ""RMSE"": 3275.413013749396, ""MAPE"": 73.19240475824068, ""R2"": -1.9647361614554306}","{""MAE"": 580.0130767034943, ""MSE"": 503014.8433504316, ""RMSE"": 709.2353934699196, ""MAPE"": 9.519088137507572, ""R2"": 0.8609936272701866}","{""MAE"": 614.1563850000022, ""MSE"": 482563.19740006095, ""RMSE"": 694.6676884669827, ""MAPE"": 20.364119869564135, ""R2"": 0.8666453672883929}"
