ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
PA0569,Cadiveu Professional Nutri Glow Nourishing Wax 500ML,CADIVEU,SOINS CAPILLAIRES,yearly,2026,745.394083333333,"['2024', '2025']","[989.4169999999999, 571.092]",780.2545,989.4169999999999,571.092,209.16249999999997,-42.279948697060995,2,780.2545,776.0712499999998,679.8564999999992,,"{""MAE"": 418.32499999999993, ""MSE"": 174995.80562499995, ""RMSE"": 418.32499999999993, ""MAPE"": 73.25001926134492, ""R2"": NaN}","{""MAE"": 100.39799999999923, ""MSE"": 10149.756726249845, ""RMSE"": 100.74600104346497, ""MAPE"": 14.173296860651444, ""R2"": 0.7680000000000035}"
