ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
HZOMDRYN200ML,H.Z OPTION DRYNESS MASQUE CHEVEUX SEC 200ML,H. ZONE,IALO,yearly,2022,323.0566666666666,"['2020', '2021']","[792.7099999999999, -12.410000000000004]",390.15,792.7099999999999,-12.410000000000004,402.56,-101.56551576238473,2,390.15,382.0987999999999,196.92119999999994,,"{""MAE"": 805.1199999999999, ""MSE"": 648218.2143999998, ""RMSE"": 805.1199999999999, ""MAPE"": 6487.67123287671, ""R2"": NaN}","{""MAE"": 193.22880000000032, ""MSE"": 37596.65643520011, ""RMSE"": 193.89857254554533, ""MAPE"": 854.5694670078344, ""R2"": 0.7679999999999993}"
