ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
HZOVSS200ML,H.Z OPTION WINDY SPRAY VOLUME CHEVEUX FINS 200ML,H. ZONE,IALO,yearly,2022,1.5814250000001433,"[""2020"", ""2021""]","[-18.53000000000001, 2.039999999999999]",-8.245000000000005,2.039999999999999,-18.53000000000001,10.285000000000004,-111.0091743119266,2,-8.245000000000005,-8.039300000000003,22.610000000000582,0.0,,"{""MAE"": 20.570000000000007, ""MSE"": 423.1249000000003, ""RMSE"": 20.570000000000007, ""MAPE"": 1008.333333333334, ""R2"": NaN}","{""MAE"": 1.0231815394945443e-12, ""MSE"": 1.0691652729513835e-24, ""RMSE"": 1.0340044840093216e-12, ""MAPE"": 2.458428016536397e-11, ""R2"": 1.0}","{""MAE"": 4.936800000000006, ""MSE"": 24.541244200000058, ""RMSE"": 4.9539120097151566, ""MAPE"": 143.29434250764535, ""R2"": 0.7679999999999996}"
