ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
PA0334,CADIVEU-BLOND KEEPER SHAM 250 ML -1-,CADIVEU,SOINS CAPILLAIRES,yearly,2023,734.7050000000005,['2022'],[734.705],734.705,734.705,734.705,0.0,0.0,1,734.705,734.705,734.7050000000013,,,"{""MAE"": 1.2505552149377763e-12, ""MSE"": 1.563888345608068e-24, ""RMSE"": 1.2505552149377763e-12, ""MAPE"": 1.7021188299219092e-13, ""R2"": NaN}"
