ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,xgb_metrics
HZKAM500ML,H ZONE KERATINE ACTIVE DEEP REPAIR MASK 500ML,H. ZONE,IALO,yearly,2024,398.7813829166666,"['2021', '2022', '2023']","[2126.0969999999998, 739.512, -345.1]",840.1696666666666,2126.0969999999998,-345.1,1011.3695755744066,-116.23162066453223,3,840.1696666666666,661.9585349999998,0.0,92.99732999999988,,"{""MAE"": 1720.9032499999998, ""MSE"": 3073276.688143624, ""RMSE"": 1753.0763497759087, ""MAPE"": 391.5218777166038, ""R2"": -9.449917043518566}",,"{""MAE"": 409.4835933333338, ""MSE"": 168971.99674680576, ""RMSE"": 411.0620351562593, ""MAPE"": 65.25257973103601, ""R2"": 0.8348057348260685}"
