ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
SHAMP_RB_COL_1L,SHAMPOING RB COLLAGENE 1L-6192488209342,RENEE BLANCHE,0%SSP,yearly,2026,8377.458937500003,"[""2024"", ""2025""]","[15796.569, 7865.214]",11830.8915,15796.569,7865.214,3965.6775,-50.20935242330153,2,11830.8915,11751.577949999999,0.0,9927.366300000012,,"{""MAE"": 7931.355, ""MSE"": 62906392.136025, ""RMSE"": 7931.355, ""MAPE"": 100.84093071084905, ""R2"": NaN}","{""MAE"": 2.2373569663614035e-10, ""MSE"": 5.80019045522183e-20, ""RMSE"": 2.4083584565470794e-10, ""MAPE"": 2.4149818813562216e-12, ""R2"": 1.0}","{""MAE"": 1903.5252000000137, ""MSE"": 3648570.743889502, ""RMSE"": 1910.1232274095569, ""MAPE"": 18.632349758973675, ""R2"": 0.7679999999999967}"
