ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
HZACMASC200ML,H ZONE ARGAN ACTIVE DEEP MASK 200ML,H. ZONE,IALO,yearly,2023,1405.2357499999998,"[""2021"", ""2022""]","[2850.612, 1175.816]",2013.214,2850.612,1175.816,837.398,-58.75215567744752,2,2013.214,1996.46604,0.0,1611.2629599999989,,"{""MAE"": 1674.796, ""MSE"": 2804941.6416160003, ""RMSE"": 1674.796, ""MAPE"": 142.4369118977799, ""R2"": NaN}","{""MAE"": 1.5268142306013033e-10, ""MSE"": 2.5307823485607162e-20, ""RMSE"": 1.590843282212524e-10, ""MAPE"": 8.054380356936078e-12, ""R2"": 1.0}","{""MAE"": 401.9510400000013, ""MSE"": 162686.61521372886, ""RMSE"": 403.3442886836615, ""MAPE"": 24.979535671230632, ""R2"": 0.7679999999999988}"
