ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
HZD,H ZONE CREME DECOLORANTE 150ML,H. ZONE,IALO,yearly,2022,957.0759999999999,"['2020', '2021']","[1379.862, 655.086]",1017.474,1379.862,655.086,362.38800000000003,-52.52525252525253,2,1017.474,1010.22624,843.5277599999995,,"{""MAE"": 724.7760000000001, ""MSE"": 525300.2501760001, ""RMSE"": 724.7760000000001, ""MAPE"": 110.63829787234043, ""R2"": NaN}","{""MAE"": 173.9462400000009, ""MSE"": 30467.41451020827, ""RMSE"": 174.54917504877608, ""MAPE"": 20.160756501182078, ""R2"": 0.767999999999998}"
