ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,xgb_metrics
8006569715937,TEINT IALO 5.35 100ML,H. ZONE,IALO,yearly,2026,3139.0740458886507,"['2020', '2021', '2022', '2023', '2024', '2025']","[2457.855, 1771.683, 4072.452, 1655.316, 2448.424, 3994.397]",2733.354500000001,4072.452,1655.316,968.4588054427423,62.515567435833276,6,2699.379,3239.2257433979994,3132.7092901566057,3484.982149999998,"{""MAE"": 810.8022222222222, ""MSE"": 949858.8435483705, ""RMSE"": 974.6070200590444, ""MAPE"": 33.68228930895734, ""R2"": -0.006875668510184507}","{""MAE"": 1039.49515916, ""MSE"": 1493229.2945461355, ""RMSE"": 1221.9776162214002, ""MAPE"": 38.26693359038195, ""R2"": -0.34855745888790257}","{""MAE"": 1394.425193773087, ""MSE"": 2561037.817248305, ""RMSE"": 1600.3242850273518, ""MAPE"": 50.95870808626552, ""R2"": -1.7305723426976103}","{""MAE"": 402.9183116666671, ""MSE"": 250883.47301451582, ""RMSE"": 500.88269386605464, ""MAPE"": 15.967605011807647, ""R2"": 0.7325086462841014}"
