ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,xgb_metrics
TRBSA8.21,TEINT RB SANS AMONIAQUE 60ML 8.21,RENEE BLANCHE,COLORATION SANS AMMONIAQUE,yearly,2026,642.1981607640816,"['2022', '2023', '2024', '2025']","[1760.036, 1050.352, 721.968, 469.329]",1000.42125,1760.036,469.329,484.53659269934144,-73.33412498380716,4,747.2163333333334,876.1529503999998,379.84216932299336,565.5811899999998,"{""MAE"": 708.123, ""MSE"": 501438.18312900007, ""RMSE"": 708.123, ""MAPE"": 150.87987318064725, ""R2"": NaN}","{""MAE"": 788.3665866666666, ""MSE"": 624621.6679828673, ""RMSE"": 790.3301006433118, ""MAPE"": 119.58732188145696, ""R2"": -10.038963842982096}","{""MAE"": 694.8590105169619, ""MSE"": 942997.1534221029, ""RMSE"": 971.0804052302275, ""MAPE"": 54.11386937036554, ""R2"": -3.0165873836305925}","{""MAE"": 149.5235800000001, ""MSE"": 27069.826928468658, ""RMSE"": 164.52910663000836, ""MAPE"": 15.507059153531513, ""R2"": 0.8846992009218907}"
