ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
HZS,H ZONE ARGAN SHINE SPRAY 150ML,H. ZONE,IALO,yearly,2021,-34.93333333333333,['2020'],[-52.4],-52.4,-52.4,-52.4,0.0,-0.0,1,-52.4,-52.4,0.0,,,"{""MAE"": 2.842170943040401e-14, ""MSE"": 8.077935669463161e-28, ""RMSE"": 2.842170943040401e-14, ""MAPE"": 5.423990349313742e-14, ""R2"": NaN}"
