ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
HZACSHP150ML,H ZONE ARGAN ACTIVE SHINE SPRAY 150ML,H. ZONE,IALO,yearly,2022,1377.1370000000002,"[""2021""]",[1377.1370000000002],1377.1370000000002,1377.1370000000002,1377.1370000000002,0.0,0.0,1,1377.1370000000002,1377.1370000000002,1377.1370000000002,1377.137000000001,,,"{""MAE"": 0.0, ""MSE"": 0.0, ""RMSE"": 0.0, ""MAPE"": 0.0, ""R2"": NaN}","{""MAE"": 9.094947017729282e-13, ""MSE"": 8.271806125530277e-25, ""RMSE"": 9.094947017729282e-13, ""MAPE"": 6.604242728014193e-14, ""R2"": NaN}"
