ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,xgb_metrics
HZTT8.34,TEINT HZ TRESOR SA 8.34,H. ZONE,TRESOR,yearly,2026,2809.6848161852636,"['2021', '2022', '2023', '2024', '2025']","[2933.4190000000003, 3844.879, 2382.33, 977.825, 3459.0209999999997]",2719.4948000000004,3844.879,977.825,1000.6244006651846,17.917726720935516,5,2273.0586666666663,2922.9491076999993,3271.6607003743866,2771.070790000002,"{""MAE"": 1566.5303333333331, ""MSE"": 2713289.025680555, ""RMSE"": 1647.2064308035453, ""MAPE"": 121.42337500753241, ""R2"": -0.7629252774115585}","{""MAE"": 1202.9212925, ""MSE"": 1658631.1636548105, ""RMSE"": 1287.8785515935929, ""MAPE"": 73.15137012254624, ""R2"": -0.34056759316691676}","{""MAE"": 1858.7494978522511, ""MSE"": 3928530.528308098, ""RMSE"": 1982.0521003011243, ""MAPE"": 82.01930008687552, ""R2"": -2.923629165257057}","{""MAE"": 415.51663399999813, ""MSE"": 215431.12470662082, ""RMSE"": 464.14558568042077, ""MAPE"": 21.77043034617411, ""R2"": 0.7848376542037308}"
