ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
HZKAM200ML,H ZONE KERATINE ACTIVE DEEP REPAIR MASK 200ML,H. ZONE,IALO,yearly,2023,1643.2324166666676,"['2021', '2022']","[2993.8830000000003, 678.4820000000001]",1836.1825000000001,2993.8830000000003,678.4820000000001,1157.7005,-77.3377249545156,2,1836.1825000000001,1813.02849,1280.4862600000024,,"{""MAE"": 2315.4010000000003, ""MSE"": 5361081.790801002, ""RMSE"": 2315.4010000000003, ""MAPE"": 341.26196420833566, ""R2"": NaN}","{""MAE"": 555.6962400000011, ""MSE"": 310942.7438664593, ""RMSE"": 557.6224025866063, ""MAPE"": 52.87120509208052, ""R2"": 0.767999999999999}"
