ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,xgb_metrics
RBO602,R.B OXY 20V 60ML 6192488202336,RENEE BLANCHE,COLORATION 60ML,yearly,2026,10446.571226171067,"['2021', '2022', '2023', '2024', '2025']","[19368.252, 4619.287, 18401.931, 11962.154, 6588.615]",12188.0478,19368.252,4619.287,5980.944616281793,-65.98239737896843,5,12317.566666666666,10600.138344149997,10149.034583867615,8719.545309999992,"{""MAE"": 3620.0891666666676, ""MSE"": 15214568.946877398, ""RMSE"": 3900.5857184373476, ""MAPE"": 47.55503246005116, ""R2"": -1.1076516530408256}","{""MAE"": 7603.258721249998, ""MSE"": 78166849.14603454, ""RMSE"": 8841.20179308416, ""MAPE"": 123.9844753802668, ""R2"": -1.7327643712361982}","{""MAE"": 7563.195734175538, ""MSE"": 99165520.7942314, ""RMSE"": 9958.188630179257, ""MAPE"": 67.23652993075055, ""R2"": -1.7721781448490979}","{""MAE"": 3047.381601999993, ""MSE"": 10950417.448163593, ""RMSE"": 3309.1414971505214, ""MAPE"": 36.52693632166401, ""R2"": 0.6938804164628638}"
