ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,arima_metrics,prophet_metrics,xgb_metrics
HZONETN/4.0,TEINT H ZONE S/A100ML 4.0 NEW,H. ZONE,IALO,yearly,2023,439.17055471351995,"[""2020"", ""2021"", ""2022""]","[2337.665, 535.325, -71.248]",933.9139999999999,2337.665,-71.248,1023.0250415908695,-103.04782763997409,3,933.9139999999999,844.17539,0.0,117.30904301207104,514.5210752690487,225.10382000000038,,"{""MAE"": 1835.2755, ""MSE"": 3369320.9080604995, ""RMSE"": 1835.5710032740492, ""MAPE"": 1479.4027924954532, ""R2"": -35.62994093908686}","{""MAE"": 265.72599999988694, ""MSE"": 79436.59546043811, ""RMSE"": 281.844984806255, ""MAPE"": 120.90072751498946, ""R2"": 0.9240988958618758}",,"{""MAE"": 0.005371823528079744, ""MSE"": 2.911568188093694e-05, ""RMSE"": 0.005395894910108697, ""MAPE"": 0.0030320326254569484, ""R2"": 0.9999999999721801}","{""MAE"": 441.22853999999916, ""MSE"": 205332.32298383556, ""RMSE"": 453.1360976393688, ""MAPE"": 177.2250735610915, ""R2"": 0.803806420209929}"
