ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
HZKAGR150ML,H ZONE KERATINE ACTIVE GLOSS REPAIR 150ML,H. ZONE,IALO,yearly,2022,1913.130000000001,['2021'],[1913.13],1913.13,1913.13,1913.13,0.0,0.0,1,1913.13,1913.13,1913.1300000000026,,,"{""MAE"": 2.5011104298755527e-12, ""MSE"": 6.255553382432272e-24, ""RMSE"": 2.5011104298755527e-12, ""MAPE"": 1.3073395063981812e-13, ""R2"": NaN}"
