ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,arima_forecast,xgb_forecast,sma_metrics,es_metrics,arima_metrics,xgb_metrics
OXY-40V_1L,ACTIVATEUR RB SANS AMONIAQUE 40V 1L,RENEE BLANCHE,COLORATION SANS AMMONIAQUE,yearly,2026,472.49399874733376,"['2023', '2024', '2025']","[611.029, 304.353, 603.5070000000001]",506.2963333333334,611.029,304.353,142.82851612880236,-1.2310381340329075,3,506.2963333333334,562.111408,304.4398136560019,517.1284399999998,,"{""MAE"": 195.57840000000007, ""MSE"": 50593.58727232001, ""RMSE"": 224.93018310649197, ""MAPE"": 57.38078582294981, ""R2"": -1.261339852458601}",,"{""MAE"": 87.06129333333321, ""MSE"": 7701.393579415985, ""RMSE"": 87.75758417034955, ""MAPE"": 19.853549287083116, ""R2"": 0.6224804296653463}"
