ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
HZMR,H ZONE MAKE ROUGE 100ML,H. ZONE,IALO,yearly,2021,-57.6,"[""2020""]",[-115.2],-115.2,-115.2,-115.2,0.0,-0.0,1,-115.2,-115.2,0.0,0.0,,,"{""MAE"": 0.0, ""MSE"": 0.0, ""RMSE"": 0.0, ""MAPE"": 0.0, ""R2"": NaN}","{""MAE"": 9.947598300641403e-14, ""MSE"": 9.895471195092372e-27, ""RMSE"": 9.947598300641403e-14, ""MAPE"": 8.635067969306772e-14, ""R2"": NaN}"
