ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
8006569716569,H.ZONE P.MECHE 400G,H. ZONE,IALO,yearly,2022,10086.090416666664,"['2020', '2021']","[24180.318, 18.785]",12099.5515,24180.318,18.785,12080.7665,-99.92231284964905,2,12099.5515,11857.936169999997,6300.78358,,"{""MAE"": 24161.533, ""MSE"": 583779676.910089, ""RMSE"": 24161.533, ""MAPE"": 128621.41602342295, ""R2"": NaN}","{""MAE"": 5798.767920000011, ""MSE"": 33859221.26078528, ""RMSE"": 5818.867695762233, ""MAPE"": 16731.775537458445, ""R2"": 0.7679999999999991}"
