ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,xgb_forecast,sma_metrics,es_metrics,xgb_metrics
HZODRYNS200ML,H.Z OPTION DRYNESS  SHAMPOO CHEVEUX SEC 200ML,H. ZONE,IALO,yearly,2022,450.50708333333324,"['2020', '2021']","[1114.775, -23.97]",545.4025,1114.775,-23.97,569.3725000000001,-102.15020968356842,2,545.4025,534.0150499999999,272.10369999999995,,"{""MAE"": 1138.7450000000001, ""MSE"": 1296740.1750250002, ""RMSE"": 1138.7450000000001, ""MAPE"": 4750.709219858157, ""R2"": NaN}","{""MAE"": 273.29880000000037, ""MSE"": 75210.93015145019, ""RMSE"": 274.24611237253697, ""MAPE"": 628.8287216467527, ""R2"": 0.7679999999999995}"
