ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,xgb_metrics
HZOSVOLUM200ML,H.Z OPTION WINDY SHAMPOO VOLUME CHEVEUX FINS 200ML,H. ZONE,IALO,yearly,2022,136.87656249999998,"[""2020"", ""2021""]","[460.02, -15.725000000000001]",222.14749999999998,460.02,-15.725000000000001,237.8725,-103.41832963784184,2,222.14749999999998,217.39004999999997,0.0,107.96869999999994,,"{""MAE"": 475.745, ""MSE"": 226333.305025, ""RMSE"": 475.745, ""MAPE"": 3025.405405405405, ""R2"": NaN}","{""MAE"": 9.545075840833306e-11, ""MSE"": 9.116229318961714e-21, ""RMSE"": 9.547894699336453e-11, ""MAPE"": 3.0675027193226275e-10, ""R2"": 1.0}","{""MAE"": 114.1787999999999, ""MSE"": 13127.331691449977, ""RMSE"": 114.57456825775071, ""MAPE"": 404.67871896286505, ""R2"": 0.7680000000000003}"
