ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,arima_metrics,prophet_metrics,xgb_metrics
8006569144539,TEINT IALO 5.64 100ML,H. ZONE,IALO,monthly,2025-09,280.3720526947756,"[""2020-01"", ""2020-02"", ""2020-03"", ""2020-05"", ""2020-06"", ""2020-07"", ""2020-08"", ""2020-09"", ""2020-10"", ""2020-11"", ""2021-01"", ""2021-02"", ""2021-03"", ""2021-04"", ""2021-05"", ""2021-06"", ""2021-07"", ""2021-08"", ""2021-09"", ""2021-10"", ""2021-11"", ""2021-12"", ""2022-01"", ""2022-02"", ""2022-03"", ""2022-04"", ""2022-05"", ""2022-06"", ""2022-07"", ""2022-08"", ""2022-09"", ""2022-10"", ""2022-11"", ""2022-12"", ""2023-01"", ""2023-02"", ""2023-03"", ""2023-04"", ""2023-05"", ""2023-06"", ""2023-07"", ""2023-08"", ""2023-09"", ""2023-10"", ""2023-11"", ""2023-12"", ""2024-01"", ""2024-02"", ""2024-03"", ""2024-04"", ""2024-05"", ""2024-06"", ""2024-07"", ""2024-08"", ""2024-09"", ""2024-10"", ""2024-12"", ""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06"", ""2025-07"", ""2025-08""]","[-32.04499999999997, 70.499, 76.908, 419.601, 38.454, 76.908, -75.551, -61.548, 106.691, -19.227, 71.136, 34.603, 54.05800000000001, 234.802, 53.827, 417.162, 71.129, 110.538, 50.809, 263.36800000000005, 421.23699999999997, 156.675, 254.35700000000003, 74.12700000000001, 24.887999999999998, 463.417, 94.083, 36.336, 90.84100000000001, 382.948, 90.84100000000001, 109.01, 218.02, 36.337, 40.264, 58.278000000000006, 152.583, 95.36500000000001, 114.437, -41.761, 762.912, 78.102, -205.842, 38.146, 96.021, 55.968, 20.333, 98.957, 244.608, 41.496, 58.967999999999996, 219.077, 182.62599999999998, 204.46599999999998, 99.63399999999999, 112.112, 281.736, 18.149, 69.888, 702.156, 80.80799999999999, 114.683, 153.608, 671.165, 236.964]",142.6330153846154,762.912,-205.842,175.02779643820904,-839.4726166328606,65,353.91233333333327,281.66405597729766,207.09212682179714,447.66545678868806,68.86297324753733,323.0353700000001,"{""MAE"": 151.3797795698925, ""MSE"": 42546.75780702688, ""RMSE"": 206.268654446154, ""MAPE"": 147.28355736529355, ""R2"": -0.353014027141604}","{""MAE"": 134.36803473909458, ""MSE"": 36631.43833290087, ""RMSE"": 191.3934124595224, ""MAPE"": 132.41610758908732, ""R2"": -0.1959649138998545}","{""MAE"": 119.60549675471306, ""MSE"": 29304.264408065566, ""RMSE"": 171.18488370199503, ""MAPE"": 139.74775627824013, ""R2"": 0.043429961306488574}","{""MAE"": 161.05714719636137, ""MSE"": 49289.62382709712, ""RMSE"": 222.01266591592724, ""MAPE"": 160.77277195570875, ""R2"": -0.608945944348559}","{""MAE"": 104.15839951158192, ""MSE"": 19548.723180303175, ""RMSE"": 139.81674856862884, ""MAPE"": 120.13046442934576, ""R2"": 0.3618770760256814}","{""MAE"": 56.671490307692316, ""MSE"": 5906.688658802058, ""RMSE"": 76.85498460608822, ""MAPE"": 64.27300407047505, ""R2"": 0.8071897891644164}"
