ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,arima_metrics,prophet_metrics,xgb_metrics
HZT/8.03,TEINT IALO 8.03 100ML,H. ZONE,IALO,monthly,2025-09,751.8011024665653,"[""2020-01"", ""2020-02"", ""2020-03"", ""2020-05"", ""2020-06"", ""2020-07"", ""2020-08"", ""2020-09"", ""2020-10"", ""2020-11"", ""2020-12"", ""2021-01"", ""2021-02"", ""2021-03"", ""2021-04"", ""2021-05"", ""2021-06"", ""2021-07"", ""2021-08"", ""2021-09"", ""2021-10"", ""2021-11"", ""2021-12"", ""2022-01"", ""2022-02"", ""2022-03"", ""2022-04"", ""2022-05"", ""2022-06"", ""2022-07"", ""2022-08"", ""2022-09"", ""2022-10"", ""2022-11"", ""2022-12"", ""2023-01"", ""2023-02"", ""2023-03"", ""2023-04"", ""2023-05"", ""2023-06"", ""2023-07"", ""2023-08"", ""2023-09"", ""2023-10"", ""2023-11"", ""2023-12"", ""2024-01"", ""2024-02"", ""2024-03"", ""2024-04"", ""2024-05"", ""2024-06"", ""2024-07"", ""2024-08"", ""2024-09"", ""2024-10"", ""2024-11"", ""2024-12"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06"", ""2025-07"", ""2025-08""]","[281.996, 115.362, 57.681, 847.421, 213.382, 672.9449999999999, 274.152, 2.5420000000000016, 337.415, 676.942, 38.454, 311.01, 343.827, 539.243, 557.841, 339.30500000000006, 789.952, 234.03400000000002, 411.855, 249.183, 117.267, 380.13599999999997, 309.50600000000003, 498.312, 98.727, 319.538, 676.519, 302.327, 76.327, 656.1990000000001, 166.179, 67.28999999999999, 581.386, 181.683, 170.581, 117.87100000000001, 228.874, 890.275, 177.462, 268.08, 348.057, 425.155, 171.374, 20.132, 78.411, 135.481, 110.62200000000001, 34.303, 237.226, 541.942, 39.312, 640.385, 376.74, 240.24, 486.277, 667.11, 251.196, 78.624, 73.95, 556.141, 381.108, 639.555, 334.465, 1375.556, 931.0169999999999]",350.05323076923077,1375.556,2.5420000000000016,267.602851571375,230.1525553553951,65,880.346,815.4622462008786,415.4393588905898,1170.136101904737,256.7451978031857,972.6777100000006,"{""MAE"": 227.5595430107527, ""MSE"": 81576.82177923477, ""RMSE"": 285.6165642592088, ""MAPE"": 373.0092568369113, ""R2"": -0.12299204989929735}","{""MAE"": 219.39677504958524, ""MSE"": 77314.19347781737, ""RMSE"": 278.0542995132738, ""MAPE"": 366.90809827607785, ""R2"": -0.0641025919488265}","{""MAE"": 207.5303067072645, ""MSE"": 70323.22273032235, ""RMSE"": 265.1852611483571, ""MAPE"": 332.8417000253554, ""R2"": 0.017986877595898232}","{""MAE"": 248.6845051109362, ""MSE"": 93639.34777368813, ""RMSE"": 306.00547016955124, ""MAPE"": 440.7556770234341, ""R2"": -0.3076060043458926}","{""MAE"": 165.282018421359, ""MSE"": 46083.01590117767, ""RMSE"": 214.66955047509106, ""MAPE"": 216.5389471807938, ""R2"": 0.3564838956761799}","{""MAE"": 88.17678507692308, ""MSE"": 12778.531693607485, ""RMSE"": 113.04216776764096, ""MAPE"": 128.09760639210543, ""R2"": 0.8215570145824894}"
