ref_article,designation,marque,famille,frequency,next_period,avg_forecast,historical_periods,historical_values,avg_sales,max_sales,min_sales,std_sales,trend_pct,data_points,sma_forecast,es_forecast,lr_forecast,arima_forecast,prophet_forecast,xgb_forecast,sma_metrics,es_metrics,lr_metrics,arima_metrics,prophet_metrics,xgb_metrics
PA0082,BRASIL CACAU - EXTREME REPAIR- HAIR MASK 500ml,CADIVEU,SOINS CAPILLAIRES,monthly,2025-07,448.12082442905574,"[""2021-11"", ""2021-12"", ""2022-02"", ""2022-03"", ""2022-05"", ""2022-06"", ""2022-08"", ""2022-09"", ""2022-10"", ""2023-03"", ""2023-04"", ""2023-05"", ""2023-09"", ""2023-10"", ""2023-11"", ""2024-02"", ""2024-03"", ""2024-04"", ""2024-05"", ""2024-06"", ""2024-07"", ""2024-08"", ""2024-09"", ""2024-12"", ""2025-03"", ""2025-04"", ""2025-06""]","[187.7, 938.5, 492.39300000000003, 219.918, 82.162, 80.242, 184.88400000000001, 100.514, 84.465, 149.51, 149.51, 410.808, 205.404, 205.404, 410.808, 457.13, -281.304, 3159.405, 312.58, 80.919, 156.29, 78.145, 78.145, -732.61, 175.826, 488.40500000000003, 527.477]",311.2085185185185,3159.405,-732.61,627.1132870849939,181.0213106020245,27,397.23600000000005,351.5404801544479,316.0103189760062,506.7721613096404,668.5174661342407,448.6485199999995,"{""MAE"": 449.11133333333333, ""MSE"": 580094.3325049537, ""RMSE"": 761.6392403920335, ""MAPE"": 184.9434575419203, ""R2"": -0.3706802550927768}","{""MAE"": 412.0088811736597, ""MSE"": 510647.8703470592, ""RMSE"": 714.5962988618534, ""MAPE"": 163.2212049882124, ""R2"": -0.2522397762490176}","{""MAE"": 325.3340425979101, ""MSE"": 393263.4854804625, ""RMSE"": 627.107236029423, ""MAPE"": 122.04681958450321, ""R2"": 1.929803275391162e-05}","{""MAE"": 441.62026375215765, ""MSE"": 616193.8176846392, ""RMSE"": 784.9801384013733, ""MAPE"": 179.9478657726726, ""R2"": -0.5668424583160923}","{""MAE"": 210.05563875719417, ""MSE"": 93880.16560583477, ""RMSE"": 306.39870366213165, ""MAPE"": 97.15683238954148, ""R2"": 0.7612838278422168}","{""MAE"": 150.32522185185206, ""MSE"": 72003.15645134539, ""RMSE"": 268.33403893532665, ""MAPE"": 46.70652321788985, ""R2"": 0.8169121477319286}"
